Data_e_ora,Capitale,Moneta,Prezzo_di_acquisto,Exchange_acq,Prezzo_di_vendita,Exchange_ven,Commissioni_acquisto,Commissioni_vendita,Guadagno_netto
2025-02-03 22:54:43.760176, 100, XRP, 2.7093, Binance, 2.7085, Bitfinex, 0.1%, 0.1%, -0.23 USDT
2025-02-03 22:54:44.109091, 100, ADA, 0.8026, Bybit, 0.80731, Bitfinex, 0.1%, 0.1%, 0.39 USDT
2025-02-03 22:55:14.264261, 100, ADA, 0.8026, Bybit, 0.80731, Bitfinex, 0.1%, 0.1%, 0.39 USDT
2025-02-03 22:55:14.641608, 100, LTC, 107.61, Bybit, 107.97, Bitfinex, 0.1%, 0.1%, 0.13 USDT
2025-02-03 22:55:44.795057, 100, LTC, 107.61, Bybit, 107.97, Bitfinex, 0.1%, 0.1%, 0.13 USDT
2025-02-03 22:55:46.368569, 100, SOL, 217.24, Bitfinex, 217.63, Bybit, 0.2%, 0.1%, -0.12 USDT
2025-02-03 22:55:46.704521, 100, BTC, 101850.0, Bitfinex, 101925.89, Binance, 0.2%, 0.1%, -0.23 USDT
2025-02-03 22:55:47.061537, 100, PEPE, 1.099e-05, KuCoin, 1.1e-05, Binance, 0.1%, 0.1%, -0.11 USDT
2025-02-03 22:55:47.393986, 100, DOGE, 0.28566, Bybit, 0.28584, Binance, 0.1%, 0.1%, -0.14 USDT
2025-02-03 22:55:47.789759, 100, XRP, 2.70649, KuCoin, 2.7116, Bitfinex, 0.1%, 0.1%, -0.01 USDT
2025-02-03 22:55:48.131216, 100, ADA, 0.80284, Bitfinex, 0.8049, Binance, 0.2%, 0.1%, -0.04 USDT
2025-02-03 22:55:48.489832, 100, LTC, 107.67, Bybit, 107.97, Bitfinex, 0.1%, 0.1%, 0.08 USDT
2025-02-03 22:55:50.073631, 100, SOL, 217.24, Bitfinex, 217.67, Bybit, 0.2%, 0.1%, -0.10 USDT
2025-02-03 22:55:50.416759, 100, BTC, 101850.0, Bitfinex, 101948.49, Binance, 0.2%, 0.1%, -0.20 USDT
2025-02-03 22:55:50.978415, 100, PEPE, 1.098e-05, KuCoin, 1.1003e-05, Bybit, 0.1%, 0.1%, 0.01 USDT
2025-02-03 22:55:51.544061, 100, DOGE, 0.28603, Binance, 0.28603, Binance, 0.1%, 0.1%, -0.20 USDT
2025-02-03 22:55:51.876476, 100, XRP, 2.70999, KuCoin, 2.7116, Bitfinex, 0.1%, 0.1%, -0.14 USDT
2025-02-03 22:55:52.267550, 100, ADA, 0.80284, Bitfinex, 0.8051, Binance, 0.2%, 0.1%, -0.02 USDT
2025-02-03 22:55:52.954939, 100, LTC, 107.78, Bybit, 107.97, Bitfinex, 0.1%, 0.1%, -0.02 USDT
2025-02-03 22:55:54.401260, 100, SOL, 217.24, Bitfinex, 217.84, Binance, 0.2%, 0.1%, -0.02 USDT
2025-02-03 22:55:54.745617, 100, BTC, 101850.0, Bitfinex, 101959.99, Binance, 0.2%, 0.1%, -0.19 USDT
2025-02-03 22:55:55.308181, 100, PEPE, 1.1e-05, KuCoin, 1.101e-05, Binance, 0.1%, 0.1%, -0.11 USDT
2025-02-03 22:55:55.673913, 100, DOGE, 0.28614, KuCoin, 0.28628, Bybit, 0.1%, 0.1%, -0.15 USDT
2025-02-03 22:55:56.072831, 100, XRP, 2.70837, KuCoin, 2.7116, Bitfinex, 0.1%, 0.1%, -0.08 USDT
2025-02-03 22:55:56.418816, 100, ADA, 0.80284, Bitfinex, 0.805, Binance, 0.2%, 0.1%, -0.03 USDT
2025-02-03 22:55:56.780966, 100, LTC, 107.78, Bybit, 107.97, Bitfinex, 0.1%, 0.1%, -0.02 USDT
2025-02-03 22:55:58.114312, 100, SOL, 217.48, Bitfinex, 217.741, KuCoin, 0.2%, 0.1%, -0.18 USDT
2025-02-03 22:55:58.453252, 100, BTC, 101850.0, Bitfinex, 101960.0, Binance, 0.2%, 0.1%, -0.19 USDT
2025-02-03 22:55:58.856550, 100, PEPE, 1.1e-05, Binance, 1.1005e-05, Bybit, 0.1%, 0.1%, -0.15 USDT
2025-02-03 22:55:59.194751, 100, DOGE, 0.28602, KuCoin, 0.28606, Bybit, 0.1%, 0.1%, -0.19 USDT
2025-02-03 22:55:59.541207, 100, XRP, 2.7047, Bitfinex, 2.7065, Bybit, 0.2%, 0.1%, -0.23 USDT
2025-02-03 22:55:59.897721, 100, ADA, 0.80284, Bitfinex, 0.8046, Binance, 0.2%, 0.1%, -0.08 USDT
2025-02-03 22:56:00.458700, 100, LTC, 107.78, Bybit, 107.97, Bitfinex, 0.1%, 0.1%, -0.02 USDT
2025-02-03 22:56:01.840379, 100, SOL, 217.48, Bitfinex, 217.74, Binance, 0.2%, 0.1%, -0.18 USDT
2025-02-03 22:56:02.179139, 100, BTC, 101850.0, Bitfinex, 101951.5, Binance, 0.2%, 0.1%, -0.20 USDT
2025-02-03 22:56:02.535683, 100, PEPE, 1.099e-05, Binance, 1.1003e-05, Bybit, 0.1%, 0.1%, -0.08 USDT
2025-02-03 22:56:03.582796, 100, DOGE, 0.28586, Binance, 0.2859, Bybit, 0.1%, 0.1%, -0.19 USDT
2025-02-03 22:56:03.924266, 100, XRP, 2.7027, Binance, 2.70497, KuCoin, 0.1%, 0.1%, -0.12 USDT
2025-02-03 22:56:04.263561, 100, ADA, 0.80284, Bitfinex, 0.8042, Binance, 0.2%, 0.1%, -0.13 USDT
2025-02-03 22:56:04.828998, 100, LTC, 107.69, Bybit, 107.97, Bitfinex, 0.1%, 0.1%, 0.06 USDT
2025-02-03 22:56:06.163009, 100, SOL, 217.48, Bitfinex, 217.68, Bybit, 0.2%, 0.1%, -0.21 USDT
2025-02-03 22:56:06.515401, 100, BTC, 101850.0, Bitfinex, 101955.41, Binance, 0.2%, 0.1%, -0.20 USDT
2025-02-03 22:56:06.843937, 100, PEPE, 1.099e-05, Binance, 1.0992e-05, Bybit, 0.1%, 0.1%, -0.18 USDT
2025-02-03 22:56:07.186512, 100, DOGE, 0.28587, Bybit, 0.286, Binance, 0.1%, 0.1%, -0.15 USDT
2025-02-03 22:56:07.564402, 100, XRP, 2.7035, Bybit, 2.7047, Bitfinex, 0.1%, 0.1%, -0.16 USDT
2025-02-03 22:56:07.916423, 100, ADA, 0.80284, Bitfinex, 0.8049, Binance, 0.2%, 0.1%, -0.04 USDT
2025-02-03 22:56:08.256223, 100, LTC, 107.681, KuCoin, 107.97, Bitfinex, 0.1%, 0.1%, 0.07 USDT
2025-02-03 22:56:09.594589, 100, SOL, 217.67, Bitfinex, 217.73, Bybit, 0.2%, 0.1%, -0.27 USDT
2025-02-03 22:56:09.935139, 100, BTC, 101850.0, Bitfinex, 101978.84, Binance, 0.2%, 0.1%, -0.17 USDT
2025-02-03 22:56:10.268750, 100, PEPE, 1.099e-05, Binance, 1.1002e-05, Bybit, 0.1%, 0.1%, -0.09 USDT
2025-02-03 22:56:10.599510, 100, DOGE, 0.28596, Bybit, 0.28603, KuCoin, 0.1%, 0.1%, -0.18 USDT
2025-02-03 22:56:10.927290, 100, XRP, 2.7033, Bybit, 2.70432, KuCoin, 0.1%, 0.1%, -0.16 USDT
2025-02-03 22:56:11.273586, 100, ADA, 0.80284, Bitfinex, 0.8049, Binance, 0.2%, 0.1%, -0.04 USDT
2025-02-03 22:56:11.836217, 100, LTC, 107.681, KuCoin, 107.97, Bitfinex, 0.1%, 0.1%, 0.07 USDT
2025-02-03 22:56:14.000249, 100, SOL, 217.547, KuCoin, 217.67, Bitfinex, 0.1%, 0.1%, -0.14 USDT
2025-02-03 22:56:14.352718, 100, BTC, 101850.0, Bitfinex, 101963.2, KuCoin, 0.2%, 0.1%, -0.19 USDT
2025-02-03 22:56:14.677320, 100, PEPE, 1.1006e-05, Bybit, 1.101e-05, Binance, 0.1%, 0.1%, -0.16 USDT
2025-02-03 22:56:15.092846, 100, DOGE, 0.2858, Binance, 0.28606, KuCoin, 0.1%, 0.1%, -0.11 USDT
2025-02-03 22:56:15.460933, 100, XRP, 2.7021, Bybit, 2.7042, Bitfinex, 0.1%, 0.1%, -0.12 USDT
2025-02-03 22:56:15.806414, 100, ADA, 0.80284, Bitfinex, 0.805, Binance, 0.2%, 0.1%, -0.03 USDT
2025-02-03 22:56:16.154693, 100, LTC, 107.681, KuCoin, 107.97, Bitfinex, 0.1%, 0.1%, 0.07 USDT
2025-02-03 22:56:17.503820, 100, SOL, 217.534, KuCoin, 217.67, Bitfinex, 0.1%, 0.1%, -0.14 USDT
2025-02-03 22:56:17.853345, 100, BTC, 101850.0, Bitfinex, 101962.0, Binance, 0.2%, 0.1%, -0.19 USDT
2025-02-03 22:56:18.183335, 100, PEPE, 1.1e-05, Binance, 1.101e-05, KuCoin, 0.1%, 0.1%, -0.11 USDT
2025-02-03 22:56:18.524232, 100, DOGE, 0.28578, Binance, 0.2858, KuCoin, 0.1%, 0.1%, -0.19 USDT
2025-02-03 22:56:18.869497, 100, XRP, 2.702, Bybit, 2.7042, Bitfinex, 0.1%, 0.1%, -0.12 USDT
2025-02-03 22:56:19.210227, 100, ADA, 0.80284, Bitfinex, 0.805, KuCoin, 0.2%, 0.1%, -0.03 USDT
2025-02-03 22:56:19.561364, 100, LTC, 107.681, KuCoin, 107.97, Bitfinex, 0.1%, 0.1%, 0.07 USDT
2025-02-03 22:56:20.898254, 100, SOL, 217.43, Bitfinex, 217.51, Bybit, 0.2%, 0.1%, -0.26 USDT
2025-02-03 22:56:21.252914, 100, BTC, 101870.0, Bitfinex, 101950.74, Binance, 0.2%, 0.1%, -0.22 USDT
2025-02-03 22:56:21.634129, 100, PEPE, 1.101e-05, Binance, 1.101e-05, Binance, 0.1%, 0.1%, -0.20 USDT
2025-02-03 22:56:21.988567, 100, DOGE, 0.28574, Bybit, 0.2858, KuCoin, 0.1%, 0.1%, -0.18 USDT
2025-02-03 22:56:22.359602, 100, XRP, 2.7008, Binance, 2.7021, Bitfinex, 0.1%, 0.1%, -0.15 USDT
2025-02-03 22:56:22.693792, 100, ADA, 0.80284, Bitfinex, 0.805, KuCoin, 0.2%, 0.1%, -0.03 USDT
2025-02-03 22:56:23.049103, 100, LTC, 107.68, Bybit, 107.97, Bitfinex, 0.1%, 0.1%, 0.07 USDT
2025-02-03 22:56:24.399122, 100, SOL, 217.43, Bitfinex, 217.58, Binance, 0.2%, 0.1%, -0.23 USDT
2025-02-03 22:56:24.754725, 100, BTC, 101870.0, Bitfinex, 101953.71, Binance, 0.2%, 0.1%, -0.22 USDT
2025-02-03 22:56:25.110427, 100, PEPE, 1.101e-05, Binance, 1.1018e-05, Bybit, 0.1%, 0.1%, -0.13 USDT
2025-02-03 22:56:25.448846, 100, DOGE, 0.28592, KuCoin, 0.28609, Binance, 0.1%, 0.1%, -0.14 USDT
2025-02-03 22:56:25.784936, 100, XRP, 2.701, Bybit, 2.7021, Bitfinex, 0.1%, 0.1%, -0.16 USDT
2025-02-03 22:56:26.134662, 100, ADA, 0.80284, Bitfinex, 0.805, KuCoin, 0.2%, 0.1%, -0.03 USDT
2025-02-03 22:56:26.488533, 100, LTC, 107.68, Bybit, 107.97, Bitfinex, 0.1%, 0.1%, 0.07 USDT
2025-02-03 22:56:27.829757, 100, SOL, 217.43, Bitfinex, 217.7, Bybit, 0.2%, 0.1%, -0.18 USDT
2025-02-03 22:56:28.166184, 100, BTC, 101870.0, Bitfinex, 101960.0, Binance, 0.2%, 0.1%, -0.21 USDT
2025-02-03 22:56:28.560465, 100, PEPE, 1.102e-05, Binance, 1.1029e-05, Bybit, 0.1%, 0.1%, -0.12 USDT
2025-02-03 22:56:28.945420, 100, DOGE, 0.28609, KuCoin, 0.28619, Binance, 0.1%, 0.1%, -0.17 USDT
2025-02-03 22:56:29.308946, 100, XRP, 2.7021, Bitfinex, 2.7034, Binance, 0.2%, 0.1%, -0.25 USDT
2025-02-03 22:56:29.678798, 100, ADA, 0.80284, Bitfinex, 0.8051, Binance, 0.2%, 0.1%, -0.02 USDT
2025-02-03 22:56:30.012333, 100, LTC, 107.741, KuCoin, 107.97, Bitfinex, 0.1%, 0.1%, 0.01 USDT
2025-02-03 22:56:31.780589, 100, SOL, 217.43, Bitfinex, 217.77, Bybit, 0.2%, 0.1%, -0.14 USDT
2025-02-03 22:56:32.134601, 100, BTC, 101880.0, Bitfinex, 101960.0, Binance, 0.2%, 0.1%, -0.22 USDT
2025-02-03 22:56:32.775190, 100, PEPE, 1.102e-05, Binance, 1.1027e-05, Bybit, 0.1%, 0.1%, -0.14 USDT
2025-02-03 22:56:33.334559, 100, DOGE, 0.28627, KuCoin, 0.28629, Binance, 0.1%, 0.1%, -0.19 USDT
2025-02-03 22:56:33.673806, 100, XRP, 2.7021, Bitfinex, 2.70398, KuCoin, 0.2%, 0.1%, -0.23 USDT
2025-02-03 22:56:34.240245, 100, ADA, 0.80284, Bitfinex, 0.8051, KuCoin, 0.2%, 0.1%, -0.02 USDT
2025-02-03 22:56:34.799992, 100, LTC, 107.73, Bybit, 107.79, Bitfinex, 0.1%, 0.1%, -0.14 USDT
2025-02-03 22:56:36.124446, 100, SOL, 217.43, Bitfinex, 217.81, Bybit, 0.2%, 0.1%, -0.13 USDT
2025-02-03 22:56:36.473259, 100, BTC, 101880.0, Bitfinex, 101970.58, Binance, 0.2%, 0.1%, -0.21 USDT
2025-02-03 22:56:36.812016, 100, PEPE, 1.104e-05, KuCoin, 1.1052e-05, Bybit, 0.1%, 0.1%, -0.09 USDT
2025-02-03 22:56:37.141066, 100, DOGE, 0.28633, Binance, 0.28637, KuCoin, 0.1%, 0.1%, -0.19 USDT
2025-02-03 22:56:37.484771, 100, XRP, 2.7021, Bitfinex, 2.7038, KuCoin, 0.2%, 0.1%, -0.24 USDT
2025-02-03 22:56:37.849281, 100, ADA, 0.80284, Bitfinex, 0.805, KuCoin, 0.2%, 0.1%, -0.03 USDT
2025-02-03 22:56:38.194226, 100, LTC, 107.74, Bybit, 107.79, Bitfinex, 0.1%, 0.1%, -0.15 USDT
2025-02-03 22:56:39.526349, 100, SOL, 217.43, Bitfinex, 217.76, Bybit, 0.2%, 0.1%, -0.15 USDT
2025-02-03 22:56:39.852736, 100, BTC, 101880.0, Bitfinex, 101959.25, Binance, 0.2%, 0.1%, -0.22 USDT
2025-02-03 22:56:40.202820, 100, PEPE, 1.104e-05, KuCoin, 1.105e-05, Binance, 0.1%, 0.1%, -0.11 USDT
2025-02-03 22:56:41.247357, 100, DOGE, 0.28628, Binance, 0.28635, KuCoin, 0.1%, 0.1%, -0.18 USDT
2025-02-03 22:56:41.608122, 100, XRP, 2.70182, KuCoin, 2.7023, Binance, 0.1%, 0.1%, -0.18 USDT
2025-02-03 22:56:41.952435, 100, ADA, 0.80284, Bitfinex, 0.805, KuCoin, 0.2%, 0.1%, -0.03 USDT
2025-02-03 22:56:42.281514, 100, LTC, 107.72, Binance, 107.79, Bitfinex, 0.1%, 0.1%, -0.14 USDT
2025-02-03 22:56:43.626512, 100, SOL, 217.5, Bitfinex, 217.733, KuCoin, 0.2%, 0.1%, -0.19 USDT
2025-02-03 22:56:43.960847, 100, BTC, 101880.0, Bitfinex, 101950.75, Binance, 0.2%, 0.1%, -0.23 USDT
2025-02-03 22:56:44.528365, 100, PEPE, 1.1029e-05, Bybit, 1.103e-05, Binance, 0.1%, 0.1%, -0.19 USDT
2025-02-03 22:56:44.881635, 100, DOGE, 0.28598, Binance, 0.28617, KuCoin, 0.1%, 0.1%, -0.13 USDT
2025-02-03 22:56:45.212447, 100, XRP, 2.7004, Bybit, 2.7021, Bitfinex, 0.1%, 0.1%, -0.14 USDT
2025-02-03 22:56:45.578529, 100, ADA, 0.80284, Bitfinex, 0.805, KuCoin, 0.2%, 0.1%, -0.03 USDT
2025-02-03 22:56:46.611051, 100, LTC, 107.65, Binance, 107.79, Bitfinex, 0.1%, 0.1%, -0.07 USDT
2025-02-03 22:56:48.050312, 100, SOL, 217.5, Bitfinex, 217.83, Bybit, 0.2%, 0.1%, -0.15 USDT
2025-02-03 22:56:48.613336, 100, BTC, 101880.0, Bitfinex, 101950.75, Binance, 0.2%, 0.1%, -0.23 USDT
2025-02-03 22:56:48.949933, 100, PEPE, 1.103e-05, KuCoin, 1.105e-05, Binance, 0.1%, 0.1%, -0.02 USDT
2025-02-03 22:56:49.296991, 100, DOGE, 0.28595, KuCoin, 0.28626, Bybit, 0.1%, 0.1%, -0.09 USDT
2025-02-03 22:56:49.629630, 100, XRP, 2.7007, KuCoin, 2.703, Binance, 0.1%, 0.1%, -0.11 USDT
2025-02-03 22:56:49.962604, 100, ADA, 0.80284, Bitfinex, 0.805, KuCoin, 0.2%, 0.1%, -0.03 USDT
2025-02-03 22:56:50.305314, 100, LTC, 107.66, Bybit, 107.79, Bitfinex, 0.1%, 0.1%, -0.08 USDT
2025-02-03 22:56:51.667348, 100, SOL, 217.5, Bitfinex, 217.68, Binance, 0.2%, 0.1%, -0.22 USDT
2025-02-03 22:56:52.011770, 100, BTC, 101880.0, Bitfinex, 101948.95, Binance, 0.2%, 0.1%, -0.23 USDT
2025-02-03 22:56:52.344543, 100, PEPE, 1.103e-05, Binance, 1.1042e-05, Bybit, 0.1%, 0.1%, -0.09 USDT
2025-02-03 22:56:52.906187, 100, DOGE, 0.28618, Binance, 0.28632, KuCoin, 0.1%, 0.1%, -0.15 USDT
2025-02-03 22:56:53.251580, 100, XRP, 2.7021, Bitfinex, 2.70349, KuCoin, 0.2%, 0.1%, -0.25 USDT
2025-02-03 22:56:53.757256, 100, ADA, 0.80284, Bitfinex, 0.8053, Binance, 0.2%, 0.1%, 0.01 USDT
2025-02-03 22:56:54.121864, 100, LTC, 107.66, Bybit, 107.79, Bitfinex, 0.1%, 0.1%, -0.08 USDT
2025-02-03 22:56:55.458566, 100, SOL, 217.64, Bitfinex, 217.76, Bybit, 0.2%, 0.1%, -0.24 USDT
2025-02-03 22:56:55.819712, 100, BTC, 101880.0, Bitfinex, 101960.95, Binance, 0.2%, 0.1%, -0.22 USDT
2025-02-03 22:56:56.157332, 100, PEPE, 1.104e-05, Binance, 1.1041e-05, Bybit, 0.1%, 0.1%, -0.19 USDT
2025-02-03 22:56:56.483400, 100, DOGE, 0.2861, Bybit, 0.28632, KuCoin, 0.1%, 0.1%, -0.12 USDT
2025-02-03 22:56:57.050764, 100, XRP, 2.6987, Bitfinex, 2.70363, KuCoin, 0.2%, 0.1%, -0.12 USDT
2025-02-03 22:56:57.404816, 100, ADA, 0.80284, Bitfinex, 0.8054, KuCoin, 0.2%, 0.1%, 0.02 USDT
2025-02-03 22:56:57.749753, 100, LTC, 107.66, Bybit, 107.79, Bitfinex, 0.1%, 0.1%, -0.08 USDT
2025-02-03 22:56:59.096936, 100, SOL, 217.64, Bitfinex, 217.81, Bybit, 0.2%, 0.1%, -0.22 USDT
2025-02-03 22:56:59.666356, 100, BTC, 101880.0, Bitfinex, 101952.05, Binance, 0.2%, 0.1%, -0.23 USDT
2025-02-03 22:57:00.026134, 100, PEPE, 1.104e-05, Binance, 1.1042e-05, Bybit, 0.1%, 0.1%, -0.18 USDT
2025-02-03 22:57:00.426042, 100, DOGE, 0.28618, Binance, 0.28632, KuCoin, 0.1%, 0.1%, -0.15 USDT
2025-02-03 22:57:00.995319, 100, XRP, 2.6987, Bitfinex, 2.7041, Binance, 0.2%, 0.1%, -0.10 USDT
2025-02-03 22:57:01.328746, 100, ADA, 0.80284, Bitfinex, 0.8054, Binance, 0.2%, 0.1%, 0.02 USDT
2025-02-03 22:57:01.667939, 100, LTC, 107.69, Binance, 107.79, Bitfinex, 0.1%, 0.1%, -0.11 USDT
2025-02-03 22:57:03.004841, 100, SOL, 217.64, Bitfinex, 217.69, Binance, 0.2%, 0.1%, -0.28 USDT
2025-02-03 22:57:03.344612, 100, BTC, 101880.0, Bitfinex, 101956.03, Binance, 0.2%, 0.1%, -0.23 USDT
2025-02-03 22:57:03.692407, 100, PEPE, 1.103e-05, Binance, 1.104e-05, KuCoin, 0.1%, 0.1%, -0.11 USDT
2025-02-03 22:57:04.020880, 100, DOGE, 0.28603, Bybit, 0.28613, KuCoin, 0.1%, 0.1%, -0.17 USDT
2025-02-03 22:57:04.459596, 100, XRP, 2.6987, Bitfinex, 2.7021, Binance, 0.2%, 0.1%, -0.17 USDT
2025-02-03 22:57:04.812372, 100, ADA, 0.80284, Bitfinex, 0.8054, KuCoin, 0.2%, 0.1%, 0.02 USDT
2025-02-03 22:57:05.185248, 100, LTC, 107.61, Binance, 107.79, Bitfinex, 0.1%, 0.1%, -0.03 USDT
2025-02-03 22:57:06.534064, 100, SOL, 217.64, Bitfinex, 217.71, KuCoin, 0.2%, 0.1%, -0.27 USDT
2025-02-03 22:57:06.901556, 100, BTC, 101880.0, Bitfinex, 101954.04, Binance, 0.2%, 0.1%, -0.23 USDT
2025-02-03 22:57:07.247551, 100, PEPE, 1.103e-05, KuCoin, 1.104e-05, Binance, 0.1%, 0.1%, -0.11 USDT
2025-02-03 22:57:07.587273, 100, DOGE, 0.28594, Bybit, 0.28607, Binance, 0.1%, 0.1%, -0.15 USDT
2025-02-03 22:57:08.048684, 100, XRP, 2.6987, Bitfinex, 2.7007, Binance, 0.2%, 0.1%, -0.23 USDT
2025-02-03 22:57:08.378938, 100, ADA, 0.80284, Bitfinex, 0.805, Binance, 0.2%, 0.1%, -0.03 USDT
2025-02-03 22:57:08.723474, 100, LTC, 107.581, KuCoin, 107.79, Bitfinex, 0.1%, 0.1%, -0.01 USDT
2025-02-03 22:57:10.083833, 100, SOL, 217.6, Binance, 217.732, KuCoin, 0.1%, 0.1%, -0.14 USDT
2025-02-03 22:57:10.437601, 100, BTC, 101880.0, Bitfinex, 101941.7, KuCoin, 0.2%, 0.1%, -0.24 USDT
2025-02-03 22:57:10.786429, 100, PEPE, 1.1024e-05, Bybit, 1.103e-05, Binance, 0.1%, 0.1%, -0.15 USDT
2025-02-03 22:57:11.117374, 100, DOGE, 0.28578, Binance, 0.28589, KuCoin, 0.1%, 0.1%, -0.16 USDT
2025-02-03 22:57:11.442144, 100, XRP, 2.6987, Bitfinex, 2.6991, Binance, 0.2%, 0.1%, -0.29 USDT
2025-02-03 22:57:11.809869, 100, ADA, 0.80284, Bitfinex, 0.8044, Binance, 0.2%, 0.1%, -0.11 USDT
2025-02-03 22:57:12.164446, 100, LTC, 107.54, Bybit, 107.79, Bitfinex, 0.1%, 0.1%, 0.03 USDT
2025-02-03 22:57:13.541284, 100, SOL, 217.493, KuCoin, 217.64, Bitfinex, 0.1%, 0.1%, -0.13 USDT
2025-02-03 22:57:13.872323, 100, BTC, 101880.0, Bitfinex, 101919.49, Binance, 0.2%, 0.1%, -0.26 USDT
2025-02-03 22:57:14.231305, 100, PEPE, 1.1022e-05, Bybit, 1.103e-05, Binance, 0.1%, 0.1%, -0.13 USDT
2025-02-03 22:57:14.577361, 100, DOGE, 0.28579, Binance, 0.2859, Bybit, 0.1%, 0.1%, -0.16 USDT
2025-02-03 22:57:15.995190, 100, XRP, 2.6987, Bitfinex, 2.70083, KuCoin, 0.2%, 0.1%, -0.22 USDT
2025-02-03 22:57:16.332294, 100, ADA, 0.80284, Bitfinex, 0.8049, Binance, 0.2%, 0.1%, -0.04 USDT
2025-02-03 22:57:16.696651, 100, LTC, 107.58, Binance, 107.79, Bitfinex, 0.1%, 0.1%, -0.01 USDT
2025-02-03 22:57:18.103361, 100, SOL, 217.28, Binance, 217.62, Bitfinex, 0.1%, 0.1%, -0.04 USDT
2025-02-03 22:57:18.448014, 100, BTC, 101856.68, Bybit, 101870.0, Bitfinex, 0.1%, 0.1%, -0.19 USDT
2025-02-03 22:57:18.777692, 100, PEPE, 1.101e-05, Binance, 1.1011e-05, Bybit, 0.1%, 0.1%, -0.19 USDT
2025-02-03 22:57:19.113747, 100, DOGE, 0.28545, Bybit, 0.28558, KuCoin, 0.1%, 0.1%, -0.15 USDT
2025-02-03 22:57:19.454318, 100, XRP, 2.6968, Bybit, 2.6987, Bitfinex, 0.1%, 0.1%, -0.13 USDT
2025-02-03 22:57:19.814489, 100, ADA, 0.80284, Bitfinex, 0.8043, KuCoin, 0.2%, 0.1%, -0.12 USDT
2025-02-03 22:57:20.153690, 100, LTC, 107.53, Bybit, 107.79, Bitfinex, 0.1%, 0.1%, 0.04 USDT
2025-02-03 22:57:21.512580, 100, SOL, 217.323, KuCoin, 217.62, Bitfinex, 0.1%, 0.1%, -0.06 USDT
2025-02-03 22:57:21.851917, 100, BTC, 101835.36, Bybit, 101870.0, Bitfinex, 0.1%, 0.1%, -0.17 USDT
2025-02-03 22:57:22.189604, 100, PEPE, 1.099e-05, Binance, 1.101e-05, KuCoin, 0.1%, 0.1%, -0.02 USDT
2025-02-03 22:57:22.576267, 100, DOGE, 0.28541, Bybit, 0.28549, KuCoin, 0.1%, 0.1%, -0.17 USDT
2025-02-03 22:57:22.914845, 100, XRP, 2.6966, Bybit, 2.6987, Bitfinex, 0.1%, 0.1%, -0.12 USDT
2025-02-03 22:57:23.279519, 100, ADA, 0.80284, Bitfinex, 0.8043, KuCoin, 0.2%, 0.1%, -0.12 USDT
2025-02-03 22:57:23.619289, 100, LTC, 107.58, Bybit, 107.79, Bitfinex, 0.1%, 0.1%, -0.01 USDT
2025-02-03 22:57:24.993998, 100, SOL, 217.25, Binance, 217.62, Bitfinex, 0.1%, 0.1%, -0.03 USDT
2025-02-03 22:57:25.353183, 100, BTC, 101811.9, Bybit, 101870.0, Bitfinex, 0.1%, 0.1%, -0.14 USDT
2025-02-03 22:57:25.693844, 100, PEPE, 1.1e-05, Binance, 1.1001e-05, Bybit, 0.1%, 0.1%, -0.19 USDT
2025-02-03 22:57:26.035008, 100, DOGE, 0.28539, Binance, 0.28552, KuCoin, 0.1%, 0.1%, -0.15 USDT
2025-02-03 22:57:26.373939, 100, XRP, 2.6968, Binance, 2.6987, Bitfinex, 0.1%, 0.1%, -0.13 USDT
2025-02-03 22:57:26.710422, 100, ADA, 0.8025, Bybit, 0.8043, KuCoin, 0.1%, 0.1%, 0.02 USDT
2025-02-03 22:57:27.044053, 100, LTC, 107.45, Binance, 107.79, Bitfinex, 0.1%, 0.1%, 0.12 USDT
2025-02-03 22:57:57.177868, 100, LTC, 107.45, Binance, 107.79, Bitfinex, 0.1%, 0.1%, 0.12 USDT
2025-02-03 22:57:58.562399, 100, SOL, 216.69, Bitfinex, 216.84, Binance, 0.2%, 0.1%, -0.23 USDT
2025-02-03 22:57:58.915981, 100, BTC, 101740.0, Bitfinex, 101860.86, Binance, 0.2%, 0.1%, -0.18 USDT
2025-02-03 22:57:59.250626, 100, PEPE, 1.101e-05, Binance, 1.1013e-05, Bybit, 0.1%, 0.1%, -0.17 USDT
2025-02-03 22:57:59.604342, 100, DOGE, 0.28557, Binance, 0.28575, KuCoin, 0.1%, 0.1%, -0.14 USDT
2025-02-03 22:57:59.964624, 100, XRP, 2.6987, Bitfinex, 2.69993, KuCoin, 0.2%, 0.1%, -0.25 USDT
2025-02-03 22:58:00.314987, 100, ADA, 0.80284, Bitfinex, 0.8035, KuCoin, 0.2%, 0.1%, -0.22 USDT
2025-02-03 22:58:00.687934, 100, LTC, 107.51, Bybit, 107.79, Bitfinex, 0.1%, 0.1%, 0.06 USDT
2025-02-03 22:58:02.254519, 100, SOL, 216.69, Bitfinex, 216.85, Bybit, 0.2%, 0.1%, -0.23 USDT
2025-02-03 22:58:02.608310, 100, BTC, 101740.0, Bitfinex, 101866.17, Binance, 0.2%, 0.1%, -0.18 USDT
2025-02-03 22:58:02.963819, 100, PEPE, 1.101e-05, Binance, 1.1013e-05, Bybit, 0.1%, 0.1%, -0.17 USDT
2025-02-03 22:58:03.527418, 100, DOGE, 0.28561, Binance, 0.28565, KuCoin, 0.1%, 0.1%, -0.19 USDT
